topicid;topic;title;content
30;خودرو;قیمت خودرو کارکرده پراید;"سلام، قیمت پراید دست دوم مدل 90 چنده؟

قیمت پراید 131 مدل 90 چنده؟

قیمت پراید 132 دست دوم مدا 90 چقدره؟

کلا قیمت انواع پراید کارکرده رو چطور میشه محاسبه کرد؟"
30;خودرو;خودرو ساز باشیم یا نه؟;"یه بحث کهنه وجود داره که گفته میشه با توجه به کیفیت، بازدهی و توان رقابت پایین خودورسازهامون، ما هم مثل خیلی از کشورهای دیگه، قید خودروساز بودن رو بزنیم. از طرف دیگه کارشناسان دیگه ای هم هستن که میگن باید ضمن حمایت از تولیدات خودروسازان داخلی، به مرور کیفیت و توان رقابتشان را افزایش داد.

به نظر شما بالاخره خودروساز باشیم یا نه؟"
30;خودرو;تاکسی های آنلاین (اسنپ، تپسی یا کارپینو) چطور کار می کنند؟;تاکسی های آنلاین چطور کسب درآمد می کنند؟ و برای چی قیمت  آنها از آژانس کمتر است؟
30;خودرو;پمپ برق در ایران;آیا پمپ برق برای ماشین های الترونیکی در ایران وجود دارد؟ آیا اصن ماشین های هیبریدی موجود در ایران از این قضیه استفاده میکنند؟
30;خودرو;یادگرفتن رانندگی;کسی که تاحالا اصلا رانندگی نکرده چقدر طول میکشه کامل یاد بگیره و تنها بتونه ماشین ببره بیرون؟
31;زیبایی;زیباترین بازیگر زن هالیوود;از نظر شما زیباترین زن بازیگر هالیوود چه کسی است؟ و دو مورد از معروفترین فیلماش رو نام ببرید
31;زیبایی;کرم ضدآفتاب خوب;کرم ضدآفتاب بدون چربی و بدون رنگ که براق نباشه روی پوست و ترجیحا ایرانی باشه چه مارکی خوبه؟
31;زیبایی;رفع سفیدی مو از تبلیغ تا واقعیت;آیا سفیدی مو قابل درمان است؟ چه نوع درمان و داروهایی دارد؟
31;زیبایی;بهترین کلینیک کاشت مو;به نظر شما بهترین کلینیک کاشت مو، کدومه؟ قیمتش هم چندان مطرح نیست و صرفا کیفیت کار مهمه؟
31;زیبایی;عواقب لیزر موهای بدن;آیا لیزر موهای زاید میتواند برای بدن مضر باشد واثرات سویی بر بدن داشته باشد؟
31;زیبایی;اتوی مو بهتر است یا سشوار;اسفاده طولانی مدت ، اتوی مو بیشتر به موها آسیب می زند یا سشوار ؟
31;زیبایی;آقایون چرا به پوست صورتشون رسیدگی نمیکنن؟!;چرا مردان به پوست صورت خود اهمیت نمیدهند ولی با این حال مشکلات پوستی کمتری هم دارند؟ و آیا مراقبت از پوست برای مردان هم لازم است؟
31;زیبایی;ماندگاری تزریق بوتاکس;سوالم اینه که هربار که بوتاکس برای رفع چین و چروک تزریق میشه چقدر موندگاره و بعد دوباره باید رفت انجام داد؟
31;زیبایی;تناسب اندام و عضله سازی;آیا در سنین میانسالی(منظور بین 30 تا 40 سالگی) میتوان عضله سازی کرد؟  وعضله ها با تمرین مشخص میشه؟
31;زیبایی;تشخیص مردم کره و چین و ژاپن از روی چهره;کسی میدونه چطور میشه از روی چهره یک فرد کره ای و چینی و ژاپنی رو از هم تشخیص داد؟ یعنی مشخصات خاصی دارن که مربوط به هر ملیت باشه؟
31;زیبایی;تشخیص عطر اصل از تقلبی;چگونه می توانیم عطر اصل و عطر تقلبی را تشخیص بدهیم ؟
31;زیبایی;باور زیبایی در زنان;به نظر شما چرا اکثر زنان زیبایی خود را باور ندارند؟
31;زیبایی;بهترین راه برداشتن موهای صورت;واسه برداشتن موهای صورتم از چی استفاده کنم که بعدش صورتم جوش نزنه؟
31;زیبایی;اسپری آب معدنی یا کرم آبرسان;به نظر شما برای حفظ شادابی پوست استفاده از اسپری آب معدنی بهتر جواب میده یا کرم های آبرسان یا هردو؟
31;زیبایی;فر کردن موها بدون آسیب;بهترین راه برای فر کردن موها به طوری که موندگاری خوبی داشته باشه و آسیب کمتری به موها بزنه چیه؟
31;زیبایی;بندانداز برقی وسیله خوب و بدردبخوریه؟;بعضی جاها تبلیغ وسیله بندانداز برقی رو دیدم٬ میخواستم بدونم اگه کسی داره٬ راضیه ازش و خوب کار میکنه؟ و اینکه چه مارکی خوبه؟
32;کودکان;تربیت فرزند در خارج بهتر است یا در ایران؟;"سلام. یک سئوال خیلی از خانواده ها که مدتی در خارج (عمدتا کشورهای غربی) بوده اند اینست که کجا برای تربیت فرزند بهتر است، خارج یا ایران.

من خودم خانواده های زیادی را میشناسم که بخاطر اینکه فرزندشان در مدارس غرب نروند به ایران برگشتند. همینطور خانواده هایی را میشناسم که آنجا بوده اند و فرزندان خوبی هم تربیت کرده اند. پس جواب این سئوال چیست؟"
32;کودکان;مصرف مکمل برای کودکان;آیا مصرف مکمل برای کودک 3 ساله نیاز هست؟ وچه نوع مکمل هایی در صورت نیاز؟
32;کودکان;افزایش هوش و خلاقیت در کودکان;چگونه هوش و خلاقیت کودک خود را افزایش دهیم؟ آیا مراکزی برای این کار وجود دارد؟
32;کودکان;استفاده بچه ها از موبایل و تبلت;"استفاده کودکان از ابزارک هایی مثل گوشی موبایل و تبلت، یه موضوع چالشیه.

به نظر شما از چه سنی، این ابزار رو در اختیار کودکانمون بذاریم؟

کلا چطور میشه روی فعالیت بچه ها در فضای مجازی، کنترل داشت؟"
32;کودکان;راه های افزایش قد کودکان;برای افزایش قد کودکان، چه راه هایی وجود داره؟ آیا کسی تجربه ای در این زمینه داره؟
32;کودکان;بازی های کودکانه;خاطرانگیز ترین و جذاب تربن بازی دوران کودکی برای دختر ها و پسرها چه بازی بوده؟
32;کودکان;بازی مناسب برای کودکان زیر ۶ سال;آیا اپلیکشن یا برنامه مناسب برای کودکان زیر ۶ سال داریم که مناسب باشه؟
32;کودکان;میزان کار کردن فرزندان با موبایل یا تبلت;چه میزان ساعتی برای استفاده کودکان از تبلت یا گوشی مناسب و معقول است؟
